SORBI_3010G008600	GO:0009833
SORBI_3010G008600	GO:0005802
SORBI_3010G009700	GO:0005515
SORBI_3010G009800	GO:0005515
SORBI_3010G010900	GO:0016021
SORBI_3010G010900	GO:0016020
SORBI_3010G012100	GO:0000184
SORBI_3010G012100	GO:0000184
SORBI_3010G012800	GO:0000062
SORBI_3010G014800	GO:0016021
SORBI_3010G014800	GO:0016020
SORBI_3010G015700	GO:0003723
SORBI_3010G015700	GO:0043231
SORBI_3010G015700	GO:0009451
SORBI_3010G015700	GO:0004519
SORBI_3010G015700	GO:0005515
SORBI_3010G015800	GO:0004842
SORBI_3010G015800	GO:0016567
SORBI_3010G015800	GO:0046621
SORBI_3010G015800	GO:0004842
SORBI_3010G015800	GO:0031624
SORBI_3010G015900	GO:0005634
SORBI_3010G015900	GO:0045944
SORBI_3010G015900	GO:0001102
SORBI_3010G015900	GO:0000122
SORBI_3010G015900	GO:0045892
SORBI_3010G015900	GO:0005667
SORBI_3010G017700	GO:0004857
SORBI_3010G017700	GO:0043086
SORBI_3010G018500	GO:0016021
SORBI_3010G018500	GO:0016020
SORBI_3010G018600	GO:0016491
SORBI_3010G018900	GO:0005739
SORBI_3010G018900	GO:0003723
SORBI_3010G018900	GO:0043231
SORBI_3010G018900	GO:0009451
SORBI_3010G018900	GO:0004519
SORBI_3010G018900	GO:0005739
SORBI_3010G018900	GO:0005515
SORBI_3010G020100	GO:0052861
SORBI_3010G020200	GO:0005576
SORBI_3010G020200	GO:0005615
SORBI_3010G020300	GO:0005634
SORBI_3010G020300	GO:0005524
SORBI_3010G020300	GO:0000166
SORBI_3010G020300	GO:0016887
SORBI_3010G020300	GO:0008568
SORBI_3010G020300	GO:0031122
SORBI_3010G020300	GO:0051013
SORBI_3010G021500	GO:0005634
SORBI_3010G021500	GO:0005737
SORBI_3010G021500	GO:0009793
SORBI_3010G021500	GO:0006974
SORBI_3010G021500	GO:0048481
SORBI_3010G021500	GO:0009555
SORBI_3010G021500	GO:0010044
SORBI_3010G021500	GO:0006282
SORBI_3010G021500	GO:2000280
SORBI_3010G021500	GO:0010497
SORBI_3010G021500	GO:0071158
SORBI_3010G021500	GO:0009663
SORBI_3010G021500	GO:0072718
SORBI_3010G021500	GO:0048700
SORBI_3010G021500	GO:0031570
SORBI_3010G021500	GO:0005515
SORBI_3010G022000	GO:0016021
SORBI_3010G022000	GO:0001505
SORBI_3010G022000	GO:0004969
SORBI_3010G022000	GO:0007186
SORBI_3010G022100	GO:0015995
SORBI_3010G022100	GO:0046406
SORBI_3010G022100	GO:0016740
SORBI_3010G022100	GO:0008168
SORBI_3010G022100	GO:0032259
SORBI_3010G022100	GO:0008168
SORBI_3010G025850	GO:0005634
SORBI_3010G025850	GO:0003677
SORBI_3010G026200	GO:0016192
SORBI_3010G026200	GO:0006904
SORBI_3010G026200	GO:0005886
SORBI_3010G026200	GO:0006886
SORBI_3010G026200	GO:0016192
SORBI_3010G026200	GO:0019905
SORBI_3010G026200	GO:0006904
SORBI_3010G026200	GO:0030141
SORBI_3010G026300	GO:0005774
SORBI_3010G026300	GO:0005886
SORBI_3010G026300	GO:0005794
SORBI_3010G026300	GO:0009506
SORBI_3010G026400	GO:0000398
SORBI_3010G026400	GO:0005684
SORBI_3010G026400	GO:0070274
SORBI_3010G027200	GO:0004252
SORBI_3010G027200	GO:0006508
SORBI_3010G027200	GO:0009658
SORBI_3010G027200	GO:0009534
SORBI_3010G027200	GO:0009840
SORBI_3010G027200	GO:0010287
SORBI_3010G027200	GO:0009941
SORBI_3010G027200	GO:0004176
SORBI_3010G027200	GO:0004252
SORBI_3010G027200	GO:0051117
SORBI_3010G027200	GO:0006515
SORBI_3010G027200	GO:0009368
SORBI_3010G027200	GO:0016787
SORBI_3010G027200	GO:0009507
SORBI_3010G027200	GO:0009536
SORBI_3010G027200	GO:0008233
SORBI_3010G027200	GO:0008236
SORBI_3010G027200	GO:0009570
SORBI_3010G027800	GO:0005829
SORBI_3010G027800	GO:0005730
SORBI_3010G027800	GO:0009793
SORBI_3010G027800	GO:0000027
SORBI_3010G027800	GO:0030687
SORBI_3010G027800	GO:0000470
SORBI_3010G027800	GO:0000460
SORBI_3010G027800	GO:0042134
SORBI_3010G027800	GO:0006364
SORBI_3010G028000	GO:0009507
SORBI_3010G028000	GO:0006364
SORBI_3010G028000	GO:0043024
SORBI_3010G028000	GO:0042254
SORBI_3010G028200	GO:0008446
SORBI_3010G028200	GO:0019673
SORBI_3010G028200	GO:0005737
SORBI_3010G028200	GO:0008446
SORBI_3010G028200	GO:0019673
SORBI_3010G028200	GO:0042351
SORBI_3010G028300	GO:0005515
SORBI_3010G028300	GO:0005634
SORBI_3010G028300	GO:0006355
SORBI_3010G028800	GO:0016491
SORBI_3010G028800	GO:0055114
SORBI_3010G028900	GO:0003676
SORBI_3010G028900	GO:0000932
SORBI_3010G028900	GO:0030015
SORBI_3010G028900	GO:0017148
SORBI_3010G028900	GO:0004535
SORBI_3010G028900	GO:0043928
SORBI_3010G028900	GO:0030014
SORBI_3010G028900	GO:0090503
SORBI_3010G028900	GO:0004535
SORBI_3010G028950	GO:0005524
SORBI_3010G028950	GO:0004672
SORBI_3010G028950	GO:0006468
SORBI_3010G028950	GO:0006468
SORBI_3010G028950	GO:0005886
SORBI_3010G028950	GO:0004674
SORBI_3010G028950	GO:0007166
SORBI_3010G029000	GO:0016021
SORBI_3010G029000	GO:0016020
SORBI_3010G029200	GO:0005634
SORBI_3010G029200	GO:0003677
SORBI_3010G029200	GO:0006351
SORBI_3010G029200	GO:0006355
SORBI_3010G029200	GO:0046983
SORBI_3010G029200	GO:0000976
SORBI_3010G029200	GO:0000977
SORBI_3010G029200	GO:0000981
SORBI_3010G029200	GO:0008134
SORBI_3010G029200	GO:0043565
SORBI_3010G029200	GO:0006357
SORBI_3010G029200	GO:0005634
SORBI_3010G029300	GO:0003993
SORBI_3010G029300	GO:0016311
SORBI_3010G029400	GO:0005634
SORBI_3010G029400	GO:0005737
SORBI_3010G029400	GO:0051603
SORBI_3010G029400	GO:0004298
SORBI_3010G029400	GO:0005839
SORBI_3010G029400	GO:0016787
SORBI_3010G029400	GO:0008233
SORBI_3010G029400	GO:0006508
SORBI_3010G029400	GO:0004175
SORBI_3010G029400	GO:0000502
SORBI_3010G029400	GO:0005634
SORBI_3010G029400	GO:0005737
SORBI_3010G029400	GO:0004175
SORBI_3010G029400	GO:0010498
SORBI_3010G029400	GO:0010499
SORBI_3010G029400	GO:0043161
SORBI_3010G029400	GO:0005839
SORBI_3010G029600	GO:0046982
SORBI_3010G029600	GO:0045893
SORBI_3010G029700	GO:0016491
SORBI_3010G029700	GO:0046872
SORBI_3010G029700	GO:0055114
SORBI_3010G029700	GO:0051213
SORBI_3010G029800	GO:0046982
SORBI_3010G030000	GO:0016021
SORBI_3010G030000	GO:0016020
SORBI_3010G030000	GO:0005515
SORBI_3010G031700	GO:0005576
SORBI_3010G031700	GO:0006952
SORBI_3010G031900	GO:0016021
SORBI_3010G031900	GO:0016020
SORBI_3010G032100	GO:0016021
SORBI_3010G032100	GO:0016020
SORBI_3010G032300	GO:0003723
SORBI_3010G032300	GO:0043231
SORBI_3010G032300	GO:0009451
SORBI_3010G032300	GO:0004519
SORBI_3010G032300	GO:0005515
SORBI_3010G035200	GO:0006355
SORBI_3010G035200	GO:0006952
SORBI_3010G035200	GO:0003697
SORBI_3010G035200	GO:0003677
SORBI_3010G036400	GO:0016021
SORBI_3010G036400	GO:0016020
SORBI_3010G038200	GO:0005634
SORBI_3010G038200	GO:0006260
SORBI_3010G038200	GO:0005737
SORBI_3010G038200	GO:0000076
SORBI_3010G038200	GO:0051276
SORBI_3010G038200	GO:0000278
SORBI_3010G038200	GO:0003677
SORBI_3010G038200	GO:0070182
SORBI_3010G038200	GO:0030174
SORBI_3010G038200	GO:0071163
SORBI_3010G040200	GO:0016747
SORBI_3010G040400	GO:0005576
SORBI_3010G040400	GO:0005975
SORBI_3010G040400	GO:0071555
SORBI_3010G040400	GO:0004650
SORBI_3010G040400	GO:0016787
SORBI_3010G040400	GO:0016798
SORBI_3010G040400	GO:0008152
SORBI_3010G040800	GO:0003723
SORBI_3010G040800	GO:0003676
SORBI_3010G040800	GO:0003729
SORBI_3010G040900	GO:0005737
SORBI_3010G040900	GO:0006888
SORBI_3010G040900	GO:0017112
SORBI_3010G040900	GO:0030008
SORBI_3010G040900	GO:0005783
SORBI_3010G040900	GO:0016192
SORBI_3010G040900	GO:0005794
SORBI_3010G040900	GO:0030008
SORBI_3010G040900	GO:0006888
SORBI_3010G041000	GO:0005524
SORBI_3010G041000	GO:0008094
SORBI_3010G041000	GO:0006281
SORBI_3010G041000	GO:0003684
SORBI_3010G041000	GO:0003677
SORBI_3010G041000	GO:0000725
SORBI_3010G041600	GO:0015629
SORBI_3010G041600	GO:0042989
SORBI_3010G041600	GO:0003785
SORBI_3010G041600	GO:0005938
SORBI_3010G041600	GO:0005856
SORBI_3010G041600	GO:0003779
SORBI_3010G041700	GO:0008270
SORBI_3010G041700	GO:0005622
SORBI_3010G041700	GO:0043565
SORBI_3010G041700	GO:0015995
SORBI_3010G041700	GO:0009658
SORBI_3010G041700	GO:0009641
SORBI_3010G041700	GO:0009718
SORBI_3010G041700	GO:0016607
SORBI_3010G041700	GO:0005634
SORBI_3010G041700	GO:0006355
SORBI_3010G041700	GO:0009640
SORBI_3010G043200	GO:0005634
SORBI_3010G043200	GO:0005524
SORBI_3010G043200	GO:0005737
SORBI_3010G043200	GO:0010468
SORBI_3010G043200	GO:0004707
SORBI_3010G043200	GO:0000166
SORBI_3010G043200	GO:0016301
SORBI_3010G043200	GO:0016310
SORBI_3010G043200	GO:0016740
SORBI_3010G043200	GO:0004672
SORBI_3010G043200	GO:0006468
SORBI_3010G043200	GO:0004674
SORBI_3010G043200	GO:0004707
SORBI_3010G043200	GO:0000165
SORBI_3010G043200	GO:0051301
SORBI_3010G043200	GO:0009651
SORBI_3010G043200	GO:0009864
SORBI_3010G043200	GO:0009737
SORBI_3010G043200	GO:0009555
SORBI_3010G043200	GO:0010224
SORBI_3010G043200	GO:0010150
SORBI_3010G043200	GO:0048364
SORBI_3010G043200	GO:0010183
SORBI_3010G043200	GO:0019902
SORBI_3010G043200	GO:0009574
SORBI_3010G043200	GO:0009620
SORBI_3010G043200	GO:0009723
SORBI_3010G043200	GO:0080136
SORBI_3010G043200	GO:0010229
SORBI_3010G043200	GO:0010120
SORBI_3010G043200	GO:0050826
SORBI_3010G043200	GO:1902065
SORBI_3010G043200	GO:0009524
SORBI_3010G043200	GO:0048481
SORBI_3010G043200	GO:0005802
SORBI_3010G043200	GO:0042542
SORBI_3010G043200	GO:0035556
SORBI_3010G043250	GO:0016020
SORBI_3010G043250	GO:0016021
SORBI_3010G045100	GO:0009909
SORBI_3010G045100	GO:0048573
SORBI_3010G045100	GO:0008429
SORBI_3010G045100	GO:0010228
SORBI_3010G045100	GO:0009909
SORBI_3010G045100	GO:0010229
SORBI_3010G045100	GO:0048510
SORBI_3010G045200	GO:0005739
SORBI_3010G045200	GO:0034553
SORBI_3010G045966	GO:0016020
SORBI_3010G045966	GO:0016021
SORBI_3010G045966	GO:0008146
SORBI_3010G045966	GO:0009733
SORBI_3010G045966	GO:0010468
SORBI_3010G045966	GO:0010082
SORBI_3010G045966	GO:0008476
SORBI_3010G045966	GO:0010366
SORBI_3010G045966	GO:0055070
SORBI_3010G045966	GO:0019827
SORBI_3010G045966	GO:0045087
SORBI_3010G045966	GO:0005768
SORBI_3010G045966	GO:0005802
SORBI_3010G045966	GO:0017095
SORBI_3010G045966	GO:0015015
SORBI_3010G046100	GO:0005634
SORBI_3010G046100	GO:0006351
SORBI_3010G046100	GO:0006355
SORBI_3010G046100	GO:0005774
SORBI_3010G046100	GO:0055085
SORBI_3010G046100	GO:0046872
SORBI_3010G046100	GO:0042626
SORBI_3010G046100	GO:0000325
SORBI_3010G046100	GO:0006368
SORBI_3010G046100	GO:0008023
SORBI_3010G046100	GO:0000993
SORBI_3010G046100	GO:0048096
SORBI_3010G046200	GO:0005886
SORBI_3010G046200	GO:0007165
SORBI_3010G046200	GO:0043531
SORBI_3010G046200	GO:0006952
SORBI_3010G046200	GO:0000166
SORBI_3010G046200	GO:0006952
SORBI_3010G048800	GO:0016020
SORBI_3010G051700	GO:0003677
SORBI_3010G051700	GO:0005694
SORBI_3010G051700	GO:0006265
SORBI_3010G051700	GO:0003917
SORBI_3010G051700	GO:0003916
SORBI_3010G053100	GO:0046872
SORBI_3010G053100	GO:0006368
SORBI_3010G053100	GO:0000993
SORBI_3010G053100	GO:0048096
SORBI_3010G053100	GO:0008023
SORBI_3010G053100	GO:0005634
SORBI_3010G053200	GO:0046872
SORBI_3010G053200	GO:0006368
SORBI_3010G053200	GO:0000993
SORBI_3010G053200	GO:0048096
SORBI_3010G053200	GO:0008023
SORBI_3010G053200	GO:0005634
SORBI_3010G053600	GO:0003723
SORBI_3010G053600	GO:0000398
SORBI_3010G053600	GO:0005681
SORBI_3010G053600	GO:0017070
SORBI_3010G053600	GO:0030623
SORBI_3010G053600	GO:0071013
SORBI_3010G053600	GO:0005682
SORBI_3010G053600	GO:0017070
SORBI_3010G053600	GO:0030619
SORBI_3010G053600	GO:0030620
SORBI_3010G053600	GO:0030623
SORBI_3010G053600	GO:0097157
SORBI_3010G053600	GO:0000244
SORBI_3010G053600	GO:0005515
SORBI_3010G054600	GO:0005524
SORBI_3010G054600	GO:0006260
SORBI_3010G054600	GO:0004748
SORBI_3010G054600	GO:0055114
SORBI_3010G054600	GO:0000166
SORBI_3010G054600	GO:0016491
SORBI_3010G054600	GO:0004748
SORBI_3010G054600	GO:0009263
SORBI_3010G054600	GO:0005971
SORBI_3010G057000	GO:0005509
SORBI_3010G057000	GO:0005509
SORBI_3010G057100	GO:0003735
SORBI_3010G057100	GO:0005840
SORBI_3010G057100	GO:0006412
SORBI_3010G057100	GO:0003735
SORBI_3010G057100	GO:0022627
SORBI_3010G059200	GO:0030170
SORBI_3010G059200	GO:0071266
SORBI_3010G059200	GO:0004121
SORBI_3010G059200	GO:0003824
SORBI_3010G059200	GO:0009570
SORBI_3010G059200	GO:0019346
SORBI_3010G059200	GO:0005737
SORBI_3010G059200	GO:0030170
SORBI_3010G059200	GO:0004123
SORBI_3010G059200	GO:0016846
SORBI_3010G059200	GO:0019343
SORBI_3010G059200	GO:0019346
SORBI_3010G059300	GO:0008121
SORBI_3010G059300	GO:0005743
SORBI_3010G059300	GO:0070469
SORBI_3010G059300	GO:0022900
SORBI_3010G059400	GO:0006486
SORBI_3010G059400	GO:0016757
SORBI_3010G060400	GO:0016491
SORBI_3010G060400	GO:0046872
SORBI_3010G060400	GO:0055114
SORBI_3010G060400	GO:0051213
SORBI_3010G060500	GO:0003735
SORBI_3010G060500	GO:0005840
SORBI_3010G060500	GO:0006412
SORBI_3010G061400	GO:0005524
SORBI_3010G061400	GO:0004672
SORBI_3010G061400	GO:0006468
SORBI_3010G061500	GO:0005515
SORBI_3010G062500	GO:0046872
SORBI_3010G062500	GO:0004722
SORBI_3010G062500	GO:0016787
SORBI_3010G062500	GO:0003824
SORBI_3010G062500	GO:0006470
SORBI_3010G062500	GO:0004721
SORBI_3010G062500	GO:0043169
SORBI_3010G062500	GO:0004722
SORBI_3010G062500	GO:0004724
SORBI_3010G062800	GO:0016021
SORBI_3010G062800	GO:0005215
SORBI_3010G062800	GO:0055085
SORBI_3010G062800	GO:0055062
SORBI_3010G062800	GO:0016020
SORBI_3010G062800	GO:0022857
SORBI_3010G062800	GO:0055062
SORBI_3010G064100	GO:0016579
SORBI_3010G064100	GO:0101005
SORBI_3010G064100	GO:0070646
SORBI_3010G064600	GO:0046872
SORBI_3010G064600	GO:0000145
SORBI_3010G064600	GO:0006887
SORBI_3010G064600	GO:0043130
SORBI_3010G066100	GO:0004871
SORBI_3010G066100	GO:0060918
SORBI_3010G066100	GO:0099402
SORBI_3010G066100	GO:0005515
SORBI_3010G067400	GO:0005524
SORBI_3010G067400	GO:0016021
SORBI_3010G067400	GO:0004674
SORBI_3010G067400	GO:0000166
SORBI_3010G067400	GO:0016301
SORBI_3010G067400	GO:0016310
SORBI_3010G067400	GO:0016020
SORBI_3010G067400	GO:0016740
SORBI_3010G067400	GO:0004672
SORBI_3010G067400	GO:0006468
SORBI_3010G067400	GO:0005515
SORBI_3010G067500	GO:0004185
SORBI_3010G067500	GO:0016787
SORBI_3010G067500	GO:0006508
SORBI_3010G067500	GO:0008233
SORBI_3010G067500	GO:0004180
SORBI_3010G067500	GO:0005773
SORBI_3010G067500	GO:0004185
SORBI_3010G067500	GO:0051603
SORBI_3010G067600	GO:0070652
SORBI_3010G067600	GO:0051225
SORBI_3010G067600	GO:0051225
SORBI_3010G067600	GO:0072686
SORBI_3010G067800	GO:0016021
SORBI_3010G067800	GO:0006810
SORBI_3010G067800	GO:0016020
SORBI_3010G067900	GO:0046872
SORBI_3010G067900	GO:0005634
SORBI_3010G067900	GO:0003677
SORBI_3010G067900	GO:0005524
SORBI_3010G067900	GO:0003682
SORBI_3010G067900	GO:0000166
SORBI_3010G067900	GO:0006260
SORBI_3010G067900	GO:0003688
SORBI_3010G067900	GO:0000278
SORBI_3010G067900	GO:0000784
SORBI_3010G067900	GO:0006270
SORBI_3010G067900	GO:0033314
SORBI_3010G067900	GO:0005664
SORBI_3010G068500	GO:0005887
SORBI_3010G068500	GO:0005249
SORBI_3010G068500	GO:0042391
SORBI_3010G068500	GO:0016020
SORBI_3010G068500	GO:0016021
SORBI_3010G068500	GO:0055085
SORBI_3010G068500	GO:0006811
SORBI_3010G068500	GO:0005216
SORBI_3010G068500	GO:0005249
SORBI_3010G068500	GO:0006813
SORBI_3010G068500	GO:0034220
SORBI_3010G068500	GO:0071805
SORBI_3010G068600	GO:0016021
SORBI_3010G068600	GO:0004970
SORBI_3010G068600	GO:0016020
SORBI_3010G068600	GO:0006811
SORBI_3010G068600	GO:0034220
SORBI_3010G068600	GO:0015276
SORBI_3010G068600	GO:0005886
SORBI_3010G068600	GO:0015276
SORBI_3010G068600	GO:0038023
SORBI_3010G068900	GO:0016020
SORBI_3010G068900	GO:0016021
SORBI_3010G068900	GO:0006811
SORBI_3010G068900	GO:0034220
SORBI_3010G068900	GO:0004970
SORBI_3010G068900	GO:0015276
SORBI_3010G068900	GO:0005886
SORBI_3010G068900	GO:0015276
SORBI_3010G068900	GO:0038023
SORBI_3010G069200	GO:0005524
SORBI_3010G069200	GO:0004672
SORBI_3010G069200	GO:0006468
SORBI_3010G069200	GO:0000165
SORBI_3010G069200	GO:0005634
SORBI_3010G069200	GO:0005737
SORBI_3010G069200	GO:0004707
SORBI_3010G069200	GO:0010468
SORBI_3010G069200	GO:0035556
SORBI_3010G069500	GO:0046872
SORBI_3010G069600	GO:0005524
SORBI_3010G069600	GO:0004674
SORBI_3010G069600	GO:0000166
SORBI_3010G069600	GO:0004672
SORBI_3010G069600	GO:0006468
SORBI_3010G069600	GO:0005737
SORBI_3010G069600	GO:0004674
SORBI_3010G069600	GO:0023014
SORBI_3010G069600	GO:0007346
SORBI_3010G069600	GO:0031098
SORBI_3010G069600	GO:0032147
SORBI_3010G069700	GO:0016021
SORBI_3010G069700	GO:0005506
SORBI_3010G069700	GO:0016705
SORBI_3010G069700	GO:0020037
SORBI_3010G069700	GO:0004497
SORBI_3010G069700	GO:0046872
SORBI_3010G069700	GO:0055114
SORBI_3010G069700	GO:0016020
SORBI_3010G069700	GO:0016491
SORBI_3010G069700	GO:0004497
SORBI_3010G070000	GO:0005506
SORBI_3010G070000	GO:0016705
SORBI_3010G070000	GO:0020037
SORBI_3010G070000	GO:0004497
SORBI_3010G070000	GO:0046872
SORBI_3010G070000	GO:0055114
SORBI_3010G070000	GO:0016491
SORBI_3010G070000	GO:0004497
SORBI_3010G070100	GO:0005524
SORBI_3010G070100	GO:0004672
SORBI_3010G070100	GO:0006950
SORBI_3010G070100	GO:0006468
SORBI_3010G070100	GO:0003676
SORBI_3010G070200	GO:0008152
SORBI_3010G070200	GO:0080043
SORBI_3010G070200	GO:0043231
SORBI_3010G070200	GO:0080044
SORBI_3010G070200	GO:0016740
SORBI_3010G070200	GO:0016757
SORBI_3010G070200	GO:0016758
SORBI_3010G070200	GO:0008194
SORBI_3010G070200	GO:0008194
SORBI_3010G071000	GO:0016021
SORBI_3010G071000	GO:0043161
SORBI_3010G071000	GO:0061630
SORBI_3010G071000	GO:0016020
SORBI_3010G071100	GO:0008253
SORBI_3010G071100	GO:0009264
SORBI_3010G071100	GO:0016311
SORBI_3010G071300	GO:0030599
SORBI_3010G071300	GO:0071944
SORBI_3010G071300	GO:0046910
SORBI_3010G071300	GO:0042545
SORBI_3010G071300	GO:0045490
SORBI_3010G071300	GO:0045330
SORBI_3010G071300	GO:0005618
SORBI_3010G071300	GO:0009617
SORBI_3010G071300	GO:0016787
SORBI_3010G071300	GO:0004857
SORBI_3010G071300	GO:0043086
SORBI_3010G071300	GO:0030599
SORBI_3010G071900	GO:0016491
SORBI_3010G071900	GO:0046872
SORBI_3010G071900	GO:0055114
SORBI_3010G071900	GO:0008270
SORBI_3010G071900	GO:0016616
SORBI_3010G072000	GO:0008270
SORBI_3010G072000	GO:0016491
SORBI_3010G072000	GO:0046872
SORBI_3010G072000	GO:0055114
SORBI_3010G072000	GO:0016616
SORBI_3010G072100	GO:0008270
SORBI_3010G072100	GO:0016491
SORBI_3010G072100	GO:0046872
SORBI_3010G072100	GO:0055114
SORBI_3010G072100	GO:0016616
SORBI_3010G072600	GO:0009733
SORBI_3010G072700	GO:0005829
SORBI_3010G073600	GO:0005634
SORBI_3010G073600	GO:0003677
SORBI_3010G073600	GO:0006351
SORBI_3010G073600	GO:0006355
SORBI_3010G073600	GO:0009734
SORBI_3010G073600	GO:0009725
SORBI_3010G073600	GO:0005515
SORBI_3010G073700	GO:0005524
SORBI_3010G073700	GO:0005737
SORBI_3010G073700	GO:0006457
SORBI_3010G073700	GO:0046914
SORBI_3010G073700	GO:1901671
SORBI_3010G073700	GO:0009507
SORBI_3010G073700	GO:0046872
SORBI_3010G073700	GO:0051082
SORBI_3010G073700	GO:0051087
SORBI_3010G073700	GO:0051085
SORBI_3010G073700	GO:0005759
SORBI_3010G073700	GO:0009536
SORBI_3010G075200	GO:0016021
SORBI_3010G075200	GO:0016020
SORBI_3010G075500	GO:0016020
SORBI_3010G075500	GO:0016021
SORBI_3010G075600	GO:0016020
SORBI_3010G075600	GO:0016021
SORBI_3010G076200	GO:0009570
SORBI_3010G076200	GO:0016021
SORBI_3010G076200	GO:0006631
SORBI_3010G076200	GO:0005504
SORBI_3010G076200	GO:0016020
SORBI_3010G076400	GO:0003735
SORBI_3010G076400	GO:0006412
SORBI_3010G076400	GO:0022627
SORBI_3010G076400	GO:0000028
SORBI_3010G076400	GO:0005840
SORBI_3010G076500	GO:0016021
SORBI_3010G076500	GO:0016020
SORBI_3010G076600	GO:0005524
SORBI_3010G076600	GO:0006468
SORBI_3010G076600	GO:0005886
SORBI_3010G076600	GO:0007166
SORBI_3010G076600	GO:0004675
SORBI_3010G076600	GO:0004672
SORBI_3010G076600	GO:0006468
SORBI_3010G076700	GO:0045430
SORBI_3010G076700	GO:0009813
SORBI_3010G076700	GO:0016872
SORBI_3010G076700	GO:0005504
SORBI_3010G076700	GO:0009570
SORBI_3010G079900	GO:0005634
SORBI_3010G079900	GO:0003677
SORBI_3010G079900	GO:0006355
SORBI_3010G079900	GO:0000786
SORBI_3010G079900	GO:0006334
SORBI_3010G079900	GO:0000785
SORBI_3010G079900	GO:0005634
SORBI_3010G079900	GO:0005730
SORBI_3010G079900	GO:0006355
SORBI_3010G079900	GO:0003690
SORBI_3010G079900	GO:0045910
SORBI_3010G079900	GO:0016584
SORBI_3010G079900	GO:0031936
SORBI_3010G079900	GO:0031492
SORBI_3010G079900	GO:0030261
SORBI_3010G079900	GO:0042025
SORBI_3010G080900	GO:0016021
SORBI_3010G080900	GO:0009651
SORBI_3010G080900	GO:0005743
SORBI_3010G080900	GO:0006839
SORBI_3010G080900	GO:0015114
SORBI_3010G080900	GO:0016020
SORBI_3010G080900	GO:0016021
SORBI_3010G080900	GO:0031305
SORBI_3010G080900	GO:0005315
SORBI_3010G080900	GO:0035435
SORBI_3010G081100	GO:0016787
SORBI_3010G081100	GO:0006629
SORBI_3010G081600	GO:0008152
SORBI_3010G081600	GO:0080043
SORBI_3010G081600	GO:0043231
SORBI_3010G081600	GO:0080044
SORBI_3010G081600	GO:0016740
SORBI_3010G081600	GO:0016757
SORBI_3010G081600	GO:0016758
